tx_id,r,s,z
7d3a808cefe54624a2a92702f5bd5285142a1d95fc2ecf8b7a4f65b069f88430,585083143535976994274243189799403958975013738983173432199418769605442930189,23587350772801389235467135491049546310102908403510640725417224612487902441571,2d6a3c47c0bfbca2443048f26acbbcd12aeee7783b329bd0ff029e283d21ffb3
f6f61812816f7a2af311d2ebdf18aeec6eb09c8fa5738086c3c6915e12008ab4,36527192922212181159702245738650386982268318204842847951842504718346747627046,23023889988015682049027231787567226740998427005808050143921520246106904104407,4b527bd4c09c224b31a150162fb42d9872a17d7e73d9f8c905372257e880c063
fd7b40676be9ed2e67107ee9f062cdc44775e0fbd9c6d17aa5bb770fa4c61cba,26826712921660432465316082784670849019519880350594648620363005748071132200419,13319628270360705435841489090889493882905721395642495018705196847106636169292,22f82b433469914e2a368554bb5087e3cc0a1d12804eafdc8632a50ae9361448
80e81bb0122767910e5cec64198f504f31e3010620c2862008d2b665adb4b71b,48561231523700640050611563030771957300375575563662086311391850851580003590647,53691497684365230069945806563224295647648560454695024751820808539992559780144,f3ff995b07488ac3b44f4190f136f3a31cf810635bf7cf8fc9996dd45a5d78b9
0dd66e205c33550b7522f6354355054178b0c3a599b11f68236020aa304f3457,47520233922154847285685902342131632987192053775516894589344072125625176181771,54133269151210018606965973758328609037544481891071603797398307903644877352638,5c6d57e116ca7d32c527c959dc3b73443b2f322c70dbc7516234b6de87843452
013a35c040e99f7ff03e8a855802bc2c8076dfb1f32d85e847050ca897d741a4,55011930932133563642124453566778966300082440873353616557449328488502750765033,43354912682446160012221418853306621178576817288037829663606926834613717535872,9ae58853106c28ca9d2653f5fc3da73571ba3d2b201aba8d4ff9f86196744d1a
f782c6887fdebcc20f48702e88e20bbc705e5070ce9f87b873c5066b29408ea3,6370298491457571129194363317469002707091774084335396820337570450615272187181,494625666419752654809087164470691161979103624398494103088286902355007807708,cecad4ce585dc185b09172aa4b4559543fd202a1b63f87eff52bb47ae42316b2
71b861d956801a985c770fbd24a917370fe54528c0a358a924f02d2eaeba1095,34039147248939816297285561937625574224445925362480802660548482955876720055183,45945880963659707486352392351302327539430732308096566166294529246289791605729,44fe32aa99626f36f08f43952a27ea43d752de120296601ee6df1d9e60ccaf35
fd04b9ddff7eca62cf1e9d3a3c9d7484f205f2da78dbe86f964b8c054065ee67,9301412898977751184217779022491803700399232806207986730615596125514338282384,289743858858462969450520805411177724816227879920991249096612784356865667335,65165efb5fec521b4bd3c0edc7dd9eba2614a7d3e5a452898ad21119ca4e7538
58320cf75738e46fffa77742f5761614298042d21b98bb82d93d832886aa9c08,22231558290439812296551798290383526178435869191938208494068261475593823684080,47965406784331039636860340746351171437051984886554952614933002294059763166796,2f23158b7863d3891c40bf8fc60374112f1f4c42c7f14c381904e42e043eff4a
22b01d1d328f1ff5fe1e19b99efa4f903f86f5fed5df13fb1dc996de31afa1ed,9244379055969644506517976298379765736243131352553154266774337190713417110011,44997630559947967839400462525487463866917319830136533917479539390552339799557,2c96b91591fefa5f43c61e216b9edf3a8619a74980ad7d344c54d5d3e6b89565
0934fd56a8f61713f4bb3829443f155cdb833c00556721597ac0f578bde21530,5017003671173866513453613949603920771880965756417675260137256969145244287715,48851896702087672298717495917457096390507022941312358875248437917261381022542,da21f3b81babae29c3d7e51f7dc17553289e282a59beb7fcbd46e73a338d559b
7e8e8c409e4b18ebccc0e32ad97e3dc6c149b81e41a4859b6d26abc8f22ed0f9,41688195020606503828007704389413021201143513645116975470461926041977238550897,32594490219845567241896795442731485461893541990916210749418206414583588458925,177005d5cd9ac2a83e524457cb69accdb409eb53f5988039eba27f2cfb994ec7
fd2cfbf189dd83f0548d940979bb631856403fd2cc8bc394c9e3cd1281b59c7e,3876815845056724530013204014217138987640918244532058564601968952208612603776,37682607129331225207332252463675763419706278804479210301766967180120663440921,46eea152500dbd9c71152e73dee68457bf736121bb2d03f4e6b2f2172c30b294
c4fa9da8f78caa2f1b444223cec7bcda46d2f36ec0a6e617aaec798246b552ed,32401893453779541096204240317256795227084017018869301345878950371192300812401,16648086074772870318579124104097794530074630466876290546097948231134731320282,5162260f8cef4b8af9e24787683cbca8272e5da9a1a89550758092cd36f8ff78
a951a6410d459558e7a056d065bcca61d531a871fd310bd5eb1bb0a23ad38bab,57439657545659074090571926449480232566359776179413343615275483819205621452339,17031740860372917005443696204717550493085824367711966439286258646282801531677,ab40c3e16be58cc659b3f7afec913e8d84bf80e6c327be6858f2df20b297d5a1
6d5f7ac89f28a434c78a0662637d03fae6990b819fe91f65d8519d8e190c9d08,45125302238617539506787272372949543412191355572871879517776931314135581099857,14618717863613483890268058071766512985159362726973215376528859493224665697973,3345781b51979a81537f48e9de3f1a1dc6a0ad4e8ac30081cb5650eb440ade12
6cfa4643b5ec63191dc06ac5533da921cb007f5fe795b38798faa3c9624e9b14,36850583544314554129174457490644981789562709486761211235327655534349697281449,4814380718492510987629215477585166953805917892487264158918761337723497090944,eea9b80bda66ef7be594cba50255366f4b6ecdbe1a3f773170b324a39029da9b
d6c076f1fd20c91ab85662b45ada2cb6c93b531c81b08f149bff1858281ce37c,4103600137381246004394161369525949379269954331015803944835926142512697558541,44755268311286675547007801012958420615580422107138760295010226896258834687908,291915d72ee83c0ff13ec0c6c9b6cbd6cdc7deb5e3d2946103f6564f459d736c
ee86e590d1221495e211f5f675e98edef562ec7b6d872593008aeb6316ea89a1,35552714479799188279876157306816762182191131939382140321461307094235714885430,10361002339086429569630572638479431205592737664392777731337320836751263250293,751bfa7a2c04cfa4b851cc40ccf56ba858b91d832c079d340cf0046f4f6f267e
050ad17f6edfa78219f9918baa1df5b6eee00534a02a3d92ee5531b063ba2e19,25754411234580192527779757226613377279551360292998586986565194644163435451968,27379801656194228724827931564197343742425620338940080120310955608588440549806,6a745466fed56c4cb7f2a1b9b896063fbf4c47ac9f1c7a5e292e6941783a2272
dc9c2537458219f68ff0202130fba9f13e64d3da213549c20309bcc9c5584276,22932979702585913867444252364878214439080278500469318426890892172395480513713,21134634066618438139367136385310414688685898149388443504690039680009192553627,bb9acdab7e6e0f47775573b9714f1c8d843cd4a3d6711225e337a63e53620f4f
2c13161fa226395a1cd40937fe78f5260d16208ba9df2a2b32add7428c6c5639,31421502904030304310825352439540842043827445462651313995914898390918171535054,19634863211118793299249081345852467344520043994245047559029964439422931790765,8a9f040c0320adbe06afe266567e8e8f3e1f62d8a3845019b6db861b24613ccd
0f6efb1d386f9c786d3c426f34f3f58e0363a2197b8f0adb0aa1dddddd3bbf90,26222133160648856608348967017507503268233422660944020777218035125415288872760,45438480643038108547128528975734314300094510700339927862127921663596027160155,5b271cc180fd41d68e587109289b224d5447676d9b2f51d9ccfbb800ab713b82
e1de509c5e7bec7c50f62826623aae061da4c2ee15b5021db2d622f59de608cd,57119836699361864039810142905727853288156495337212701832125260958352396048694,38923433149792301375845322873806494483429481599443315798057469773445855427712,72b9edff8aae9399d703a18b6b590b453603c8466cd63923d3ab301a46f9ca6c
d9b9053b76018a088365686cbfd9ace106825cd4d5af3d96558d8ab838d47378,19029637151153718209439487559986918599747451745544888429833914678596784884973,57520316411813120127903181135628931393358578464700665369608598598168668804385,db3f9a9d3cecddcb807697a1b8ec2654e44fe11bd1824aeff2d6ab36575628a1
9f14403fccc4b5acd857f0a406226f5bf132f0f98bd101bd66fc81786a34e167,40109808715875538570855634890706608171354779242608419610022575564989108173616,25688716342821982198306925603950686345343171604850197857274228692571473899594,83e33a5c0c6ae6d1a42d1676f27fb374a352864c5d3ac8254b662c02ccc52e2b
2996512861da9ab54e3c249147a9a41a281f6ed2f1dfb6c16b54fb74b3a55452,39279140970910373368401015855668850938513719229624187824068305695457157454723,12244516527781177293860720611488336717044763768824893964845026570898143772693,3aaf78eb6615e0293f40af13b5500ea0466ad56bc37de13a5642b9610b5417d8
a06996badcbcb87fbb56752ccf0f47e4fc275cbfe97cb2e7d858a159e712713c,9072283089005829524823258378487844722580682883263212545922294165404652444641,11040522708072112840769164833393114833873835819129923154725607723258406342093,cb5b780649016076d7c9d82c4c24b36bd621ce6f9f5f5546dc3a27e158f97a48
fa7fb42e879ad2541afeccbe982f8fb708015dbb0d0ab9a99ce5e6bb767dc70c,3186853247944363327880594215339106299334471697306055935732140123561028350966,2093532220440309054861327313693967657771119300792167556955487729844269229331,e3fc24ed88a96b8c978c6c1145e2e80280077b0ae8d2b77685431bf231f4f827
03d9475ee34aa00bea09734df0106a0776a4d7e304dab4dd1d442e4775b035df,55783483247247508976138331094092436209854307064075826683675035576284904002432,12875307120420103843070018819654166646318008511933323111546315388839978692982,20b057054e471fb291fc62705adb7b7a7fe8eb5c24ab356eff45aedeb02e7c6b
c1a01fce1fc77f65844c37e2ecb0741e40efb8225059d3dfcb3444fc803a1bb7,21438688001249642556102362640065310712301816563898286853210959645937239990229,41674989595100121022130414802313305037608493424142672923483821753645918290314,fcd0efaec55cca37d83ccdf083976e4a88611a4b386627147b1b5929e318b55b
3c27cdcf7f53f21b830537e119b9d92db2c64ad87d165f4731e8855ae4eb2332,47091432651160204647450132790920411117270589093306664088324236082761564184648,54006675033959250405836530438268417463210056460503507137879722586104403413840,13ac95025f7dcc21ed78aef396bc06405c10e2b0c2a9007ea00f3c7dbc96181e
7c3d75990876fc854227c5ee19ae1bd73b8e711d27435af6d7644f775c039200,53646840164670692091114220997522444392768393370545108269499382663408773747554,29486360280827200700019887362109606592094293862478947496597844762940165733766,14e674f3002fd77a4c0620439f2d14ae6151ab8d52c205e1f68210ca3486fc7f
f48d4383811c4fa4d98b71cbeb1822fb90d1764b574eeac3801b24c241ce2fbb,12353046627250365221559225911339415929374862314365304533198014565552020112106,52141106192329032193334767464453053840534804175384350303146859130234751314156,518f44ed3eb6eca6446b92678772242801c3998fc321476c775f77d347a3266d
1f567170772158b95e1063d43aa398b798ac1b07768865403e572b89c3de285a,6986224973974660932478074904428243887307833592325219372035747149622517398766,13874641489650049513898314028236783984555671873205347192332602738037775601720,378b4dbdadcba8e7a2ba022e9a36a04e6d6a184de58358ffea50041cb076dd3d
e29ef88c0417f991e1a64b5614bdcf5f1a75174af25231229f74a8db4698462d,37293936645141732950962185682801956258394486137154557848164884532523198490413,27628382599488927548012241801303746249467036955403068869006571575197666350608,a6e5a4d3d62e9bcf78a02f5daa684b1a1e7f47a318716ae3b3251a89757d19f0
c39797fdfc7b6fd5a8bc41b51e6fe48999dc51858e732dd867f8503d8045dad0,16377332675126515652174266165962857355243506238504225762169562799827653318461,56205432799047408739400480020177853885610180897144181027716062861526541968467,c8c034db20385783d90886240776601aee348489e8868efe3501524c61a37d39
ccb12a451d39e097d044c1ac50876c5243cd02d2552a92d1866fdf7383da368b,10151982869645854399448787692689426600773866628038629020203886069629988771809,17401668343779763599363980959867341583394053381429924738811556253686299375404,57f9698b8effd2278fd99ae7849b1d5352261d9dacfc9110bc0c7f0f01fe6c8d
94c8ca7956e5ffc1685391866917709588050058d404b118ac51a9abe48e4b9c,37452165026257322077695478119340844196619221871253410990598030370091313033,18500578619107838769320375586188325562668728514535161086316192765932412729642,f68071895e6a4f6efa20a67be721647c1578eab7c69b9a9114df219cc04cf9c5
e862abbaf6972ed2ab97e2c7fe92bcc1777cd0d5ec9d4554af3a8bb802b09f65,24977933233416121858228093624256566525195943609328916707158696906282212782685,29858756976715261428303709673968211277378698653318454683321988567717221679382,dbdc7de24273d6841d648f8303e58a17ae49f172ed09f4e2593e9723e473e068
9036d41f07fd0394033afeae45ec62102893a79a8fcf93b476e41ee859524dbe,13612282727974810260373159547571199116920959869008075669758523243062540741029,23377713979184858195783904119187022980800814216297437722927538659489756810967,378918c584bc74f8b998a6ca66e2f799e96f0199e0c4b29edfd4c38ef6a2ea23
b05b258770e06d91191fe26b654d9fad28d30d6db4e06560cb1d606f61da595d,1103776077170319674604320210128206548438803000296882498317045204841907980553,11134345030027864138467859942738558454539073340068028508571212337470075231581,278e94da32007e456a3fc99fd70b38aa5525b5cfc41e29760ac36519a90ad73b
a06760f2851e35c9255d62e256d7aa9281933f29fc6e345ead988e9143c2d5a6,7223251241312752707424813942724121950923144941803910763545213730739644342394,57581364379392576913653504888979510059481263720368683779662211964058397797334,6bd86ebc8cfe4606d78c66de3b076cfd9ca42753c163b75242f1c155f56671db
d8157b2c3ae900d7397da5ece620fd1b5c7a840007a96d88c3980f7824c085f8,27915064551700035029363495611491303297962756337228301440324267342203281268242,24940200695248035642853141632585726958898443836159656271870673083614333505390,2274b0f3edc631192550a8eb1b7243e62bb0225e60e844892081bc808cc807b1
c2237cd8d8af761f64cbe226bff6bed8a7a2600b2e19772eb08f56950d758305,39478173771847845929890633781269281641441822578938347520893415368220870168093,1969410847117477634538900432356358409434136004299011084627668059404002247878,718c9319d6bd6259988a0b5d6cbd3ff4119c33cda08db44a76945892346f27df
863e3540560a80b5d41f6def79848b858af22f6e8253d3a9ef52f6885586788c,57129383417906007799154881360312712864465054024889372476952572352129229201824,53948469741297943714133494457127047290449633025247581243778063965144358126518,ac203978c2b4e494d4095d604ff6ace786742c195fa3dc7cfff29a703629093a
c5b300006086d1004890ee894e401614098e8e6eb4ff4e9fd4eb3f04ed692d7f,40241540225044745170327258572976950781591022581304227619028540137522498687010,33870820979824769655354588650530819637462964450885833971878606519764218578127,ce8e31334304bace291f751a605917173d8fcb3e85d43648de332d7c30c3902e
5d051d46ec0e6c234b164dcce78d8254982cbdb913af9a4c09f9c77a0791d1ff,5199729084509182688672004208148468377697925773953951682518642436581633746321,6384536200993316906325467820958582718056928725009240813513152811863557454867,2920f1e837d91475c353ac3bb948c00dc4be4406cc9d748b63db315e6f033e8c
986bd4fca731ca922573005e99b8fa8385a69775a5656febbc61599aedfea4ed,770491839695756079316382601219782503253627990247539941292422287904177448112,51864908923970512531927664228539942336732513717233513528611692531691105089525,30af1ecfc26a775d45baaf935102d50b10019398f892627ba600e605910a564d
6b0565421f453ff5e0fa9baf40598276d1991d9874312a8fe9e7237fceaaf0e4,13520769323654850572244604128468585934238618650519355406452641979779307129362,13590578526383166986851707740470475572448265845310493014777940958126507797887,cfdd9d02cebfcf6f94cb5f8bcc2c3eda189056f3d064b41edd8efed3bccbb5b7
99b9bf548c9d6564a8db374faade93fbb5907af434b5a8db3efcdbf584b8be92,17952133130047450788359763723226910185723226119726672805479827318951563049283,30963276071636479549172548803591731593839571977142453767529141110207367832617,e6bd8141eb8d1204e77664d9711b074eb3213977cec08753788e005d8f0d5a51
a1f876783866b137659ec502692b57cf663ae67440f5e919745ae78bbd2704ff,1852188390541573588898363545806215390179941520721916399217153387109985020517,34802402936924292237519500568846744373505517070201503449974332654027089059135,0ed3017a9a21cfb2a49b5ca6364ab6efa9a77fd46f895b9f64359014d1cca81b
aff9be0f2e8284f2a7e3f4ff1a6a532868bc7cc4b5e6d2c8fb0fb0c909dd9c7f,7001017234058169311838401691054532416187777270061118927639295891152574866500,23992992873277180773996032848083488556918068591090267032683975855640644528041,00f1a34865952abd8182bfb786c3425bcf1c5581eec561ba34296e9842844ecd
49461311fa1c50f34bd471f55d809476b3e6edf194d0ef0628ca9e1a29b4d8b7,8985662721992842895393807555737752630748254788101389876556965601957557237276,46195161414362120071923270955493014733237566512291815967290115886423810338755,df5ca77ed6ab23213d31433ec6c893b879e556720fbfdb515ec085c7de3cc7ec
bf930d06facc781423d561379e66e17b57714d326a389ae5384d3c632ec0453d,56245953748858060829276155050627882633374782772165575807425579126370042229984,3893393539084920607101180914436663388099458672263265604123717359133679955769,99c063342d248e1f932ea4026c0e36990e54f4a33414ee69f1b67d50b537a784
6888c3622a61435c039df37c6a65d0d4ca2ce4ae031d4f7e4cdd44dcc1357992,10051358806955631025172874827946817937402436531665562040166243731649822329117,55585294555169210068490667032340588893015585007589304738323564529112711000444,1df7ad0d6c330328d95bb47deb3c6d67fa832478943431b650f3049815557ae8
63b985799e2c16897f029564cf506e31a9f4f8e73458f9ae3d02d55fd78c8c40,28024117022001700591731358318523586781241131162724758422965837830756752338400,45235137687879213340454956377723590027403697023253473396870694908340567777886,75701bc355c6a3bb89eec3c4a4d6547c075e9197cb51dd04bf68c8c4d8f87a9d
1c3ea8ea48892e210dbccdc2e7ad3f9e00da9450fb9a1444793fa9963dc344d7,44075039251754147021384850467166500020812437975715759805649506488776942506415,17768063426280083887245275197631154985686267267391691140182097670585550885944,f0a96aca84a020a6bea59fa9683a143cde9e8b428246316696f6b8033448071e
8420bd1c23c72706ab3af275b610ceb909779c516835a00586b635a6fd7dd03c,38651508173349877760513969167346749473262978423316807606829812411606129404355,11439414231292014601427992470261012022376439491275392893840753079121849627723,f68f796233ec75ee5a307bc40611daee33b9ee38332f19286a13b233490257f4
85039d282d66240ead72734bd37740b658719f9ef1280df28af72cb69a0d1120,38945266131963555414047329963191376646906662197533901721038085217089089811502,597631742639405395112092142635811616325095387239487651464851683210871996895,06b7b31dd78a919b65410978a9e26d9f15487e1e7cec44f3238425edc07b1f28
270f8dcd1e92a9027034605040e5e3d3fbbcd4be3c3740a0a7c6e5f01e269e30,14815807647524497087807981670451607182695636100229454401710180954979099111452,32138021925145560005405309844240455664537720218473772878169439959279525938936,c3f1bde91c6cd1503510619c32c87e3554ee90055c4dc40072f5c651dc39c6ef
218598dfec9b697ed4c0ef2a05d600ff4c9757e2be54a1c4fc153a441603a231,6370860000235493108818337522109394692161750769484446752429837797960562836533,28287805597443191819136297344275639953090087416460612220281014822815003058522,48fccc4ce246514ecfa5f1942d2ad7a7fc53de0e02e9347450817c96f99e41f4
1df112a330e83a511a7c0466eeb23257c21d55f37b91bf0b1de9c90d9424f0ab,24726601288708983843916244310078904828763621901126475812565511342399947982512,29773459234778961748540752765758784784757428131477592387206842489419489609907,ffbe81f5e53c6a59c192b556dd6a0f6f1bb3f047467f59009157a239f40290af
d4a2a43e3ede2a419625b038444d00fe9854c040d2a3154e4dd180c85efbd35d,16228278383522006328630892935086666403143318337334088192670275332780625340687,49426742207268482523128918494126374628034893473663875686498771319649463336463,e3774472440f5ff6a83834c5b84dce3e09eae9e46e884189e87ae1a3305a4ac0
96f6e98ad75f540ba75997b2f104ba8cf2412947e59b3859d0373d32580fc209,50261395282965957694180750465535149100472403662709017131108250416244185067691,25180475366654090963414186735653924698723304357898836092150797781161929295430,762a00917bfb657f9fa859ddc1308bc96a2635dd3cf71a0adacb697972d2e62d
3e7fa225d8f43abab940ea5230d84e811a69a04f71d43fa0dfb2c3bad46a5c72,8052271229835346673179159848613574039145125219808746436478911872680287108810,56734503179290222520056352166635894502968012139193154001947148597156885414878,6389dcd7d9e2b6ae284762d7cee3cf6fbf034ec200e4c09e936a4e72e5fbfad3
e11c0d0ba095dbdb397a1c9090052980d3f5f778102d9f7e376fbc790dff744d,39488272900828174055252565933762544720625032957005150524852167288059790739810,11933090161157530931492651834695108313620351361466907821828778283453593527675,7726f4061c48516691a3b5d971d816277c085d818a9c280a64a6a8495224689c
cd035377a3eca5877cc4d29d31360849176f50d3fbbffbefba019ce9fd38875a,30166784647356842171333057010885201444105002588387331226654129198889467106316,20023041740177198238466521347946968949178738796829107743983785829731195280817,60b2a25a9880df966db912c44bd5f7a0da04885828a9ceb56879fb5e3f555813
c4d772683b49aaa817da049577d37bb44a1b9dc25a318e732ad0830697f73cd0,9347432030545733702285455878752508941448982978662520328908098805363673677246,46740362898417699222890103728390826081095616663453858600556666079467144864858,685fd2f064603474516eab03f93fbfab1a779f3f2761b47e1cc72b0e41f6a624
6015e162ce48cfbd6d609382cfa1d398568fc6a1a437bbfe3c863d491478d895,29671883763902420774822554336648438390879660315667972538903357680465293777019,55878055527840677096657422012829454170132613679408186403768946335049209878651,474a0f02c86e49d8bb3caf14d937656ee33717a148de3663e93ed47f352e6bdd
03885a36e8ff0a6246a461ada4a5cf7e95b0ceee82d746b84b5f050559259287,6626226434346960843764753707692287536457280152984365742253574622438129168909,49482084369103752685764917152216341206414378081048037517747968201173012330837,e0005f0482a13d6b316619a7d83e67b40f2303c72d414963e64472a467b1b298
0acfdf23df4752022a56393c29ff4572e98964464ebf879914186d8f3f099a53,18661552840499679808610533040059563692539044939618007842571153802913300538985,42443824652811255002149455295022042254132549931618633379298694694353785781153,11815e8581a2b6c9161b2528de30616a7e1d9a4356bbdfd42b1d75923a9f7a6e
b17d6f0733a8ecb3561ff74e1873e73f834770f84ce1df60d333aecf6ec7e7b9,38310481323603969246567843723927186926928851525323612988061988057689367833182,18400330779586228920847022031753037447106621325414481496585713384651768922836,59026fda7df63b7669c0ec7d0e41380b6a39cc0d978ca6629165e950b6f6cccc
d73cce8478c19eda37c6e15f83065b900e937bafe89972d35d3b87d2c407f1cc,8791704228611099127071016392789292007060789335944730067829821520040124180674,27151754398802909704970536534147443416856671557724311610970800744825035687035,a5f943b782f3ae88db60594128e20582282157002fb5b8c21cd9d5cf74c63b96
e91f2a784d2aacbde311d32266abb03dcd3769066e4c92c9b2e1e214f715ea53,18048631101254504132751158882869130861360027969662519328402459444190410019768,47628484271318572133450512805286135790278759908629447153957820039232710551265,51bb25d3fd100f164f1e2d63f52336d16b4b324ed058273207b61e11cda11b8f
bf1b1776db459bd56393633222aeda7191cfc3271d9823b473fd0e01cd3f0526,15638331209338711704888985984217446654959228414923210574760574897960001135109,29171146329800325749341222395439871138009177907864699393978138537874741680075,1d3f7beb41bb7bbe6f43316a256e58bcb839fabb1ee63fbf73c66c29b173caaa
9144e29e80922559291c8428b7a58b13231c42a91e1e381b399b5d274be8315f,51435140908576318391952934973196090866806677110154584831833456711067279513540,8431430890308564573722825102185743830950107113132228356824240526804708047880,b06ce892055f4ddafca84d64a739d0f4f340e27017536a7ac567457c7045770f
78e212d3e9700e1ff9d846625a9968bcbb2e3439483c0a5aeb16bb63761bd3b2,12616525819354071937475779010425196306868331841210714083822324172625620172679,44756642781215414217210643891336799469424134646626690898919680525048987592400,3e524cfd60ffa0509b7a897ce88ad6a95b4c0b3af4bc07d32c87350233f049ab
090d5d30b20b56ea08bbdada3c684eab5c277da942402ef91e5146fb392970ad,20025259913689432490022343604414501661430109155589280738237141566540899670522,10730604959574503432945637321522490198230415634769837155503595015167022404147,eebe6896a2e50d5b8e6631f3432d53eee5714bd2addd86959f91f277ed8b4c7f
fe81c8932ca2cfbf4ff74cfb7dbc9380465281fc9fc5a5c67d9be16f661defc9,1493936881203805443928490389019538792359615275923789778352230563891260208723,27508425045308833302382462953877255767196678768034178029280685554352028078322,664d97e362bc76c667b8e6b7c370188daf0a00f6af4f0365eeda095d69c03302
6829d5ee3f31d6956813c24b3edf2ab156ef009759d20a0c551d6b667f541e9b,44645774886518588883753446362420363147698280772913484697319572306421013342212,36510903943673118811680975786333482891123285498057599930345253749284911773728,ec80b73448758d0aa704517eef85f3cc9c5cf100560fa9b32656de0261fe362c
505f152bb77b3a79bab2750dde46b588c71bc4355e79a1750077e5b947b9c8fb,37999735158607273366564397407889031749341601530493897614177185610184149701918,47377714060243457250398616653590556860148102719730065611003551325271409108971,fa439f66a9b2d1cf020dc47fba803f2381b9b48eec1f61f8c8d69d38f1213bf8
3781c0fc59933c8845ca740c0c68f45a4d1a486e006f92c6fdb49aea4d6b40df,27373395943724179991749388710648562016138358726871025386643776872770119308640,50166680013730202799951742567171350580674906879718294639542677259596768417099,196b6483f71ee4a58b8010f423ac8d2b2c873bd24e4537d561850699a4a3ab06
477c796b20d340f873240a6c208cc9353ae8b11700b109770e2a66fdf9096c28,44729064777386924050385069530160752044037722292934777219127295820268657718295,41022552661267437457619015555834078076218123023302936076924823939101627528209,4ac51fae9c6f58b04eaedecf88617b212d3c372fe00f507e0626166b997aaba4
9c5eea10d9362cbd87f82a03f60d52eafaec41dc17484a503847ba929728c77e,45316503532162052100787041577157645646884176751502498196724190499049907282434,4965369385687457597253613887925361466150464481376634016475414856808784093488,46f4fe8120d01ab394816b4408949c4d840d20b52cc8959fa28dc0b774caeea4
1233e001b5a1a897892a1f5bd5716388ce37691222777e35b2dda823afc92be5,12360732454068030653384266491899128717516247366131211846290153260646467961302,19319744741757174943318540436069954674770326908730265541962056378053391341521,d3b9dfe105d74bda1cb642a1834a1dc18bfcc8eaf29a4a3d6de3970035fdb82b
322db19af4a1d05be3cf5b8951215fbc83d64bd551544078c929b886f2c975f9,54349429285517548346075374602915337501306854446786660365554025532170826171477,7096010405483539257931092033605217696719151022902808331937402306072003143360,c5e43763e9de38ff3a187caccc7565be420c8014fad0eeb9c3a22253f0e21dec
7e72d088a48d446ec1adeaae3cac6fce242b1900badae872fd8a8c37bf6a141e,30105835326206161916598194641291582591753069256198152620659281004921170884698,50448445415268583213947964047579160323183844152373056718953451761379890219804,12526d8b46f7b5d25152dcb6df6fb36ccd8d1b43cb7d101b8b890342387756da
f29538ade7b47a2a4220db45cf3bee878b0e8107a6ae70c98aa7521e5dfd6983,13770834669560214407166422864161598763634090394556845491245938033111168493351,39538609692404608457285241031741812786532478621360218845164401172476543481006,ec3a7a64c7f3ca0e5845de8651140922fce759b5d6e080319d9b0294c0d29e68
7b00bd89270d8bcb3f80becf7cc7c023db8a6402952767a6f316f7b0d4d4eb6e,42983548732228591544119249551917817919784740221620394952315047481942191237519,31960093742301025024231934048274248572442734303242936184498605674344678671821,c613103f6d2d3410ad71127d8b92d0590bed2c017d3e81498a97c0ac36d3084d
12437f01496be28d85ddc4e8e368e2fa68177c7c777f07f6f81c1ee04c231f8d,34757018588599885583579342513912712769042242875190851694471475852516660138898,42555026673370292876100733438627327012578063375854480231800043035602853578303,ee4b1b613d4124daeb62a036daf6c4aca84a3b09630c0d7d56d7fc9f7fac429a
be2ff6b3f70c231390886471122e216889ccbdec7705ce2a7b4033728d9637e4,26417223757518853089512104901657368166977995979074532593169201448306393613836,47386004292555022661188077416821828527261827351630604315147275516179072432293,7d7cc119f4aff59c4e3d894d59b43e486ac51ac1deea959240323c57f0f5e4ab
fe8a91347ac94a79841f6597e85ed79637f95fb1f9c69278636727558bf4a4a1,30991139791403163197840319766213700291206046054847073594537333374188150936550,51176020826069795447048195612767294752527569532765912581624764750194587685470,2790e58c6314dc9f792afde1307d3f144116c517cef512bb9c03d610f90c2f72
9837bedb99d0ef0a6e68bc09659856392a01cfa5abf032651c4a9012b7972ae9,48837972685738637029288450826458199294043866684166857930261802387263835634076,21519444851544759289188153811699407273405059445031616466762272263486629334785,f804a9d47865afb41d0d5ce5dae815db9d1d22daafc7687602643111df3e8ba2
f8f5f3a3efae68aae26b23fefece038722aeebd4723c8e0e556f05752ab36b3b,976638119452666874904756177537952987355137394516525263659696418314197234321,11931583700237000376569502256011930444605822494154421155213283964807847663635,e78df3ccee849f921aad4a34248dea9bf5abe26d50b71356cf01b8bb65a10642
7e54985abaff5bdd0dbc68651831f84f5fc9d8e1dec81033932567232c23f355,45618560201742059366091765976975635502684536096392222237431285094514882094093,15634993545162361151025952422606997034737530738087928834764192406939610149423,57b804ca1f0084b200207f5cd1b68c9ae3eeb00099167761c09556e77f54c649
ea5fceebabfeff82131824ab48f68190ea0bb8d625be876ee01275a986a3c9c1,21814537180673056747656101873123781028159599452379318026978459037557661355411,34558548069529058737077104959192346458757436785647865151523159113984724390652,84ec43e22ac3e5af2bad85cc59fec935a799e225d85bd16f361df94f054edaa3
61df01d396813d0e847f1d72712c1d8cab3a744884520f6558403af95a2891f1,2708586207145686287886913866736099562832899726261466158372644434189087043183,56307156275012505381636212071744004770113714609838515629604191073243926945125,cb02aa9b562e346ff83a011257382f797e8cddd6dbaf0bdf463067c4b2173191
9c3b82a1fb9831ecdc7e142129a3cdad414d1a64452f63afecfe190095575cfb,6235719200928550992214196713654856876990028016328933089958791749391044446,13764848220266821322729403092691664085353686288023545382999437172445190039165,b0534cdf83094477b556cae835a16b0b919f2c7d82922823c30d2dc2ecbc070a
